,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,77.2620,P0A6F2,Carbamoyl-phosphate synthase small chain,Escherichia coli O157:H7 OX=83334,3.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,44.5,20.5,13.9,25.4,41431.01,6.3442,44.764,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
49,65.2620,A8F453,Carbamoyl-phosphate synthase large chain,Pseudothermotoga lettingae (strain ATCC BAA-301 / DSM 14385 / NBRC 107922 / TMO) OX=416591,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,47.6,25.4,12.0,16.4,122480.41,5.5759,44.434,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
50,65.2620,C6C0A9,Carbamoyl-phosphate synthase small chain,Maridesulfovibrio salexigens (strain ATCC 14822 / DSM 2638 / NCIMB 8403 / VKM B-1763) OX=526222,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,37.4,22.9,20.9,23.2,40987.64,5.5658,44.385,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
51,65.2620,Q9WZ28,Carbamoyl-phosphate synthase small chain,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,30.6,35.9,13.0,24.7,42930.36,6.3307,43.367,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
52,65.2620,Q17VI1,Carbamoyl-phosphate synthase small chain,Helicobacter acinonychis (strain Sheeba) OX=382638,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,38.0,27.5,16.0,22.9,42246.23,7.3752,47.757,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
53,65.2620,Q9WZ27,Carbamoyl-phosphate synthase large chain,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,48.4,22.4,12.3,18.4,121316.87,4.8094,42.766,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
54,65.2620,B0CHS0,Carbamoyl-phosphate synthase small chain,Brucella suis (strain ATCC 23445 / NCTC 10510) OX=470137,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,31.2,29.9,15.3,27.6,43468.04,5.3657,42.260,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
55,65.2620,Q9ZJY9,Carbamoyl-phosphate synthase small chain,Helicobacter pylori (strain J99 / ATCC 700824) OX=85963,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,38.2,27.6,15.9,22.8,41651.52,7.1646,47.200,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
56,65.2620,Q1IPK2,Carbamoyl-phosphate synthase large chain,Koribacter versatilis (strain Ellin345) OX=204669,15.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,45.2,23.2,14.3,18.8,121064.86,5.3329,43.285,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
57,64.3620,O08317,Carbamoyl-phosphate synthase arginine-specific small chain,Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,2.0,0.0,0.61124,1.0,1,0.805620,26.0,41.0,16.5,21.2,38187.30,5.8926,40.845,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
58,64.2620,A8YVZ3,Carbamoyl-phosphate synthase large chain,Lactobacillus helveticus (strain DPC 4571) OX=405566,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,51.2,21.6,12.7,16.0,117326.81,4.5806,45.951,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
59,64.2620,Q4L5Q5,Carbamoyl-phosphate synthase large chain,Staphylococcus haemolyticus (strain JCSC1435) OX=279808,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,44.2,26.3,12.6,18.4,117027.25,4.6084,46.074,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
60,64.2620,Q6A914,Carbamoyl-phosphate synthase large chain,Cutibacterium acnes (strain DSM 16379 / KPA171202) OX=267747,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,43.3,26.0,12.6,19.7,116447.97,4.4834,43.165,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
61,64.2620,Q9CCR2,Carbamoyl-phosphate synthase large chain,Mycobacterium leprae (strain TN) OX=272631,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,41.8,28.0,14.4,17.3,120016.58,4.6957,40.678,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
62,64.2620,B8H8U5,Carbamoyl-phosphate synthase large chain,Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) OX=452863,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,44.3,26.6,11.3,19.3,119242.53,4.6000,43.192,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
63,64.2620,P63734,Carbamoyl-phosphate synthase small chain,Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,35.0,30.6,17.5,21.6,39863.23,6.3934,47.075,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
64,64.2620,Q6GA10,Carbamoyl-phosphate synthase large chain,Staphylococcus aureus (strain MSSA476) OX=282459,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,46.3,23.1,12.5,19.7,117185.59,4.6004,46.074,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
65,64.2620,B8ZJT9,Carbamoyl-phosphate synthase large chain,Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1) OX=561276,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,49.7,23.5,11.3,17.0,116060.65,4.5189,44.234,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
66,64.2620,A5D508,Carbamoyl-phosphate synthase large chain,Pelotomaculum thermopropionicum (strain DSM 13744 / JCM 10971 / SI) OX=370438,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,44.3,27.4,11.9,17.9,116853.69,4.9503,39.428,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
67,64.2620,Q97FT2,Carbamoyl-phosphate synthase small chain,Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) OX=272562,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,23.0,40.0,17.3,24.5,38836.02,4.9777,45.869,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
68,64.2620,B1HQC1,Carbamoyl-phosphate synthase large chain,Lysinibacillus sphaericus (strain C3-41) OX=444177,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,49.1,25.6,12.0,14.8,117316.23,4.6686,44.413,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
69,64.2620,Q2FZ72,Carbamoyl-phosphate synthase large chain,Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,46.3,23.1,12.5,19.7,117185.59,4.6004,46.074,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
70,64.2620,A9KI94,Carbamoyl-phosphate synthase large chain,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) OX=357809,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,48.9,26.2,13.4,13.0,116718.39,4.6242,43.996,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
71,64.2620,Q9PMG8,Carbamoyl-phosphate synthase small chain,Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) OX=192222,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,46.6,21.6,11.8,24.4,42094.90,6.5965,48.925,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
72,64.2620,B1I4M8,Carbamoyl-phosphate synthase large chain,Desulforudis audaxviator (strain MP104C) OX=477974,16.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.61124,1.0,1,0.805620,43.9,27.1,12.7,17.8,118789.80,5.1431,42.144,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=S(=O)([O-])S.[H+]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S(=O)([O-])S.[H]O[H],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
